Age,DailyRate,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Attrition
0.2619047619047619,0.03650680028632784,1.0,0.5,1.0,1.0,0.3333333333333333,0.25,0.875,0.6666666666666667,0.4769297154538248,0.0,0.0,1.0,0.0,0.25,0.6666666666666667,0.225,0.2777777777777778,0.47058823529411764,0
0.3095238095238095,0.4065855404438081,1.0,0.8928571428571428,1.0,0.0,0.6666666666666667,0.0,0.75,0.6666666666666667,0.3547490308921395,0.1111111111111111,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.125,0.1111111111111111,0.1764705882352941,0
0.380952380952381,0.8904795991410164,1.0,0.6428571428571428,0.8,0.3333333333333333,0.6666666666666667,0.0,0.875,1.0,0.3246844126231303,0.0,1.0,0.6666666666666667,0.3333333333333333,0.07500000000000001,0.6666666666666667,0.05,0.1111111111111111,0.11764705882352941,0
0.23809523809523808,0.0007158196134574163,1.0,0.8214285714285714,1.0,0.6666666666666667,0.3333333333333333,0.0,0.875,0.6666666666666667,0.23373123453135625,0.5555555555555556,0.0,0.3333333333333333,0.0,0.15000000000000002,0.6666666666666667,0.1,0.1111111111111111,0.1764705882352941,1
0.2619047619047619,0.921259842519685,1.0,0.7142857142857143,1.0,0.3333333333333333,1.0,0.5,0.5,0.0,0.7672702519964045,0.1111111111111111,1.0,0.6666666666666667,0.3333333333333333,0.25,0.6666666666666667,0.25,0.5,0.47058823529411764,0
0.3333333333333333,0.16607015032211883,1.0,0.14285714285714285,1.0,0.0,1.0,0.0,0.75,0.3333333333333333,0.39654051238437926,0.0,0.0,1.0,0.6666666666666666,0.17500000000000002,0.3333333333333333,0.15000000000000002,0.1111111111111111,0.29411764705882354,0
0.09523809523809518,0.7308518253400142,1.0,0.5357142857142857,0.8,1.0,1.0,0.0,0.875,1.0,0.3574981274123341,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.025,0.3333333333333333,0.025,0.0,0.0,0
0.8333333333333333,0.7995705082319255,0.5,0.03571428571428571,1.0,0.0,0.3333333333333333,0.75,0.25,1.0,0.9130943538993197,0.2222222222222222,1.0,0.6666666666666667,0.0,0.775,0.6666666666666667,0.625,0.4444444444444444,0.4117647058823529,0
0.4761904761904761,0.19255547602004294,1.0,0.03571428571428571,1.0,1.0,0.6666666666666667,0.0,0.75,1.0,0.4564319856465895,0.5555555555555556,0.0,0.6666666666666667,0.0,0.15000000000000002,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.11764705882352941,0
0.14285714285714285,0.4087329992841804,1.0,0.35714285714285715,0.2,0.0,1.0,0.25,0.5,0.6666666666666667,0.4620719973561025,0.0,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.1,0.1111111111111111,0.1764705882352941,0
0.42857142857142855,0.7988546886184681,0.5,0.2857142857142857,1.0,0.6666666666666667,0.3333333333333333,0.0,0.625,0.0,0.40742733370931505,0.7777777777777777,1.0,0.3333333333333333,0.0,0.25,0.6666666666666667,0.125,0.16666666666666666,0.1764705882352941,1
0.380952380952381,0.22691481746599854,1.0,0.2142857142857143,1.0,0.0,0.6666666666666667,0.5,0.0,0.3333333333333333,0.8288171257080221,0.0,1.0,0.6666666666666667,0.0,0.325,0.6666666666666667,0.30000000000000004,0.3333333333333333,0.6470588235294118,0
0.07142857142857145,0.2068718682891911,1.0,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,0.75,1.0,0.06685559896235649,0.1111111111111111,1.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0
0.380952380952381,0.42734430923407296,1.0,0.17857142857142855,0.8,0.3333333333333333,0.6666666666666667,0.0,0.75,0.0,0.3603379677282881,0.2222222222222222,1.0,0.6666666666666667,0.0,0.2,0.6666666666666667,0.1,0.1111111111111111,0.1764705882352941,1
0.8333333333333333,0.8446671438797423,1.0,0.14285714285714285,0.2,0.6666666666666667,0.6666666666666667,1.0,0.25,0.6666666666666667,0.9844953382014872,0.4444444444444444,1.0,1.0,0.3333333333333333,0.65,0.3333333333333333,0.35000000000000003,0.7222222222222222,0.47058823529411764,0
0.3333333333333333,0.732283464566929,1.0,0.5357142857142857,1.0,0.3333333333333333,0.0,0.0,0.75,0.0,0.45430292362056024,0.1111111111111111,0.0,0.3333333333333333,0.0,0.25,0.6666666666666667,0.25,0.1111111111111111,0.4117647058823529,1
0.5714285714285714,0.42161775232641374,0.5,0.25,0.6000000000000001,0.6666666666666667,0.6666666666666667,0.25,1.0,0.3333333333333333,0.640043586205755,0.0,1.0,1.0,0.3333333333333333,0.25,0.6666666666666667,0.225,0.38888888888888884,0.11764705882352941,0
0.6190476190476188,0.2684323550465283,1.0,0.2142857142857143,0.8,0.0,0.3333333333333333,0.5,0.375,1.0,0.7761426778734704,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6000000000000001,0.6666666666666667,0.55,0.3333333333333333,1.0,0
0.6666666666666665,0.4316392269148174,0.5,0.03571428571428571,0.6000000000000001,0.3333333333333333,0.6666666666666667,1.0,0.25,0.0,0.9819077051536977,0.3333333333333333,1.0,1.0,0.0,0.55,0.3333333333333333,0.05,0.1111111111111111,0.058823529411764705,0
0.35714285714285715,0.5884037222619899,1.0,0.03571428571428571,0.8,0.6666666666666667,0.6666666666666667,0.0,0.875,1.0,0.30325204291840757,0.4444444444444444,1.0,1.0,0.0,0.17500000000000002,0.6666666666666667,0.025,0.05555555555555555,0.0,0
0.6190476190476188,0.9713672154617036,1.0,0.3214285714285714,0.2,1.0,0.6666666666666667,0.25,0.375,1.0,0.6219001770721704,0.2222222222222222,0.0,1.0,0.0,0.225,1.0,0.1,0.1111111111111111,0.1764705882352941,0
0.28571428571428564,0.016463851109520408,1.0,0.2857142857142857,0.8,1.0,0.3333333333333333,0.0,0.875,0.6666666666666667,0.26189951405215517,0.1111111111111111,1.0,0.0,0.0,0.25,0.6666666666666667,0.25,0.0,0.47058823529411764,0
0.49999999999999994,0.5676449534717251,0.5,0.14285714285714285,0.4,1.0,0.6666666666666667,0.25,0.625,1.0,0.24317244326688625,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,0.47500000000000003,1.0,0.025,0.0,0.0,1
0.14285714285714285,0.5089477451682176,1.0,0.0,0.8,0.3333333333333333,0.6666666666666667,0.0,0.75,1.0,0.2748501924777069,0.2222222222222222,0.0,0.0,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.05,0.0,0.0,1
0.5952380952380951,0.8382247673586256,1.0,0.03571428571428571,0.8,1.0,1.0,0.0,0.75,0.6666666666666667,0.32266516690384117,0.1111111111111111,1.0,1.0,0.6666666666666666,0.15000000000000002,0.3333333333333333,0.125,0.16666666666666666,0.23529411764705882,0
0.7619047619047619,0.5490336435218325,0.5,0.07142857142857142,0.6000000000000001,0.0,0.3333333333333333,0.0,0.625,0.6666666666666667,0.3274411398927919,0.1111111111111111,0.0,0.6666666666666667,0.0,0.07500000000000001,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.11764705882352941,1
0.4047619047619047,0.564065855404438,0.5,0.03571428571428571,0.6000000000000001,1.0,0.6666666666666667,0.0,0.625,1.0,0.23141187230040838,0.1111111111111111,1.0,0.0,0.0,0.05,0.6666666666666667,0.05,0.1111111111111111,0.11764705882352941,0
0.42857142857142855,0.5368647100930565,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.0,0.40860453445090483,1.0,0.0,1.0,0.3333333333333333,0.15000000000000002,1.0,0.025,0.05555555555555555,0.0,0
0.35714285714285715,0.7437365783822476,0.5,0.0,1.0,0.6666666666666667,1.0,0.25,1.0,0.0,0.560140704241133,0.2222222222222222,1.0,0.0,0.6666666666666666,0.25,0.6666666666666667,0.125,0.16666666666666666,0.1764705882352941,0
0.4047619047619047,0.259126700071582,1.0,0.10714285714285714,0.2,0.6666666666666667,0.6666666666666667,0.0,0.875,1.0,0.2207712010206846,0.1111111111111111,1.0,0.6666666666666667,0.3333333333333333,0.025,0.6666666666666667,0.025,0.0,0.0,0
0.21428571428571425,0.814602720114531,1.0,0.03571428571428571,1.0,1.0,0.6666666666666667,0.0,0.875,0.0,0.2817866200897283,0.1111111111111111,1.0,1.0,0.3333333333333333,0.025,0.6666666666666667,0.025,0.0,0.0,0
0.19047619047619052,0.8983536148890479,1.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.875,0.6666666666666667,0.2748501924777069,0.1111111111111111,1.0,0.6666666666666667,0.0,0.025,0.3333333333333333,0.025,0.0,0.058823529411764705,1
0.21428571428571425,0.6385110952040085,0.5,0.25,1.0,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,0.7223126055356759,0.1111111111111111,1.0,1.0,0.0,0.225,0.6666666666666667,0.225,0.4444444444444444,0.4117647058823529,0
0.28571428571428564,0.4430923407301359,1.0,0.0,0.8,0.6666666666666667,0.6666666666666667,0.25,0.875,1.0,0.4620719973561025,0.1111111111111111,1.0,1.0,0.0,0.30000000000000004,0.6666666666666667,0.30000000000000004,0.4444444444444444,0.4117647058823529,0
0.5476190476190477,0.9005010737294201,1.0,0.39285714285714285,0.4,0.3333333333333333,0.6666666666666667,1.0,0.0,0.6666666666666667,0.9923117153263443,0.1111111111111111,1.0,1.0,0.0,0.5750000000000001,0.6666666666666667,0.55,0.8333333333333333,0.47058823529411764,1
0.380952380952381,0.6893342877594846,0.5,0.7857142857142857,0.6000000000000001,0.3333333333333333,0.6666666666666667,0.25,1.0,0.6666666666666667,0.505609649153036,0.0,1.0,0.6666666666666667,0.0,0.25,0.6666666666666667,0.225,0.2777777777777778,0.4117647058823529,0
0.4523809523809524,0.21904080171796705,1.0,0.6428571428571428,1.0,0.3333333333333333,0.6666666666666667,0.0,0.75,0.3333333333333333,0.36727855069168314,0.4444444444444444,1.0,0.0,0.0,0.2,0.6666666666666667,0.025,0.0,0.0,0
0.6666666666666665,0.7938439513242662,0.5,0.14285714285714285,0.6000000000000001,0.0,0.6666666666666667,0.25,1.0,1.0,0.583937369969096,0.4444444444444444,0.0,0.6666666666666667,0.0,0.35000000000000003,0.6666666666666667,0.225,0.3333333333333333,0.47058823529411764,0
0.4047619047619047,0.8067287043664996,1.0,0.25,1.0,1.0,1.0,0.0,0.875,1.0,0.2713273349075469,0.1111111111111111,1.0,1.0,0.0,0.025,0.6666666666666667,0.025,0.0,0.058823529411764705,0
0.7142857142857142,0.3750894774516822,1.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.875,0.6666666666666667,0.5604519575553617,1.0,0.0,1.0,0.0,0.5750000000000001,0.6666666666666667,0.025,0.0,0.0,1
0.23809523809523808,0.9534717251252683,1.0,0.14285714285714285,0.4,0.6666666666666667,0.6666666666666667,0.0,0.875,0.6666666666666667,0.4107520443356534,0.1111111111111111,0.0,0.6666666666666667,0.0,0.05,0.3333333333333333,0.05,0.1111111111111111,0.11764705882352941,1
0.6190476190476188,0.9921259842519684,0.5,0.0,0.6000000000000001,0.3333333333333333,0.6666666666666667,0.25,1.0,0.0,0.564963609969189,0.5555555555555556,0.0,0.6666666666666667,0.3333333333333333,0.225,0.3333333333333333,0.1,0.16666666666666666,0.1764705882352941,0
0.4047619047619047,0.7122405153901217,1.0,0.35714285714285715,0.8,0.6666666666666667,0.3333333333333333,0.5,0.375,0.0,0.7640339948292576,0.2222222222222222,0.0,0.6666666666666667,0.3333333333333333,0.25,0.6666666666666667,0.1,0.0,0.1764705882352941,0
0.19047619047619052,0.9599141016463851,0.5,0.7857142857142857,0.6000000000000001,0.6666666666666667,0.3333333333333333,0.25,1.0,1.0,0.4740426685893029,0.7777777777777777,0.0,0.6666666666666667,0.3333333333333333,0.125,0.3333333333333333,0.05,0.1111111111111111,0.0,0
0.35714285714285715,0.2956335003579098,1.0,0.0,1.0,0.0,0.6666666666666667,0.5,0.0,1.0,0.8673768509007913,0.1111111111111111,0.0,0.6666666666666667,0.0,0.375,0.6666666666666667,0.375,0.7777777777777777,0.7058823529411764,0
0.4047619047619047,0.5375805297065139,0.5,0.6071428571428571,1.0,0.3333333333333333,0.6666666666666667,0.5,1.0,0.0,0.7352213807448602,0.1111111111111111,1.0,1.0,0.3333333333333333,0.225,0.3333333333333333,0.225,0.4444444444444444,0.47058823529411764,0
0.4047619047619047,0.7444523979957051,1.0,0.7857142857142857,0.8,0.6666666666666667,0.6666666666666667,0.0,0.875,0.0,0.46232232646384164,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.1,0.6666666666666667,0.05,0.1111111111111111,0.11764705882352941,0
0.3095238095238095,0.39584824624194703,1.0,0.2142857142857143,1.0,1.0,0.6666666666666667,0.25,0.875,1.0,0.5921312534869885,0.3333333333333333,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.4117647058823529,0
0.4523809523809524,0.725125268432355,1.0,0.0,1.0,0.0,0.3333333333333333,0.25,0.5,0.6666666666666667,0.5965175411015959,0.1111111111111111,1.0,0.6666666666666667,0.3333333333333333,0.17500000000000002,1.0,0.17500000000000002,0.2777777777777778,0.4117647058823529,0
0.3333333333333333,0.2326413743736578,1.0,0.0,0.8,0.0,0.6666666666666667,0.25,0.5,1.0,0.6058285093654425,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.225,0.6666666666666667,0.225,0.4444444444444444,0.47058823529411764,0
0.4761904761904761,0.39441660701503223,1.0,0.9999999999999999,1.0,1.0,0.6666666666666667,0.25,0.875,1.0,0.29095634669140313,0.1111111111111111,1.0,1.0,0.0,0.25,0.6666666666666667,0.25,0.16666666666666666,0.5294117647058824,0
0.7619047619047619,0.6349319971367215,1.0,0.2142857142857143,0.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666667,0.978229649784919,0.5555555555555556,0.0,1.0,0.3333333333333333,0.7250000000000001,0.3333333333333333,0.675,0.16666666666666666,0.47058823529411764,0
0.976190476190476,0.9541875447387257,0.5,0.8571428571428571,1.0,0.0,0.6666666666666667,0.5,1.0,0.0,0.6776810010211607,0.7777777777777777,1.0,1.0,0.0,0.7000000000000001,0.3333333333333333,0.525,0.8888888888888888,0.5294117647058824,0
0.42857142857142855,0.8024337866857552,1.0,0.25,0.4,0.6666666666666667,0.6666666666666667,0.5,0.375,0.6666666666666667,0.7711394481991993,0.1111111111111111,1.0,0.3333333333333333,1.0,0.42500000000000004,0.6666666666666667,0.42500000000000004,0.7777777777777777,0.47058823529411764,0
0.8809523809523809,0.5254115962777379,1.0,0.25,0.8,1.0,0.6666666666666667,0.75,0.25,0.6666666666666667,0.8982053105299346,0.2222222222222222,0.0,0.6666666666666667,1.0,0.525,0.6666666666666667,0.125,0.0,0.11764705882352941,0
0.42857142857142855,0.7823908375089477,1.0,0.35714285714285715,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.3333333333333333,0.6236563853017829,0.1111111111111111,1.0,0.6666666666666667,0.0,0.15000000000000002,0.6666666666666667,0.15000000000000002,0.2777777777777778,0.1764705882352941,0
0.6428571428571428,0.8854688618468145,1.0,0.2142857142857143,1.0,0.3333333333333333,0.6666666666666667,0.5,0.75,0.0,0.7585697337526218,0.2222222222222222,1.0,0.6666666666666667,0.3333333333333333,0.625,0.6666666666666667,0.025,0.0,0.0,0
0.4047619047619047,0.4022906227630637,1.0,0.0,0.8,0.3333333333333333,0.6666666666666667,0.0,0.75,0.0,0.26007324498237017,0.4444444444444444,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.11764705882352941,0
0.42857142857142855,0.15461703650680028,1.0,0.2857142857142857,0.8,1.0,0.3333333333333333,0.0,0.75,0.6666666666666667,0.4055549261350926,0.0,0.0,0.0,0.3333333333333333,0.05,0.3333333333333333,0.025,0.0,0.0,1
0.976190476190476,0.80386542591267,0.5,0.0,1.0,0.0,0.3333333333333333,0.25,1.0,0.6666666666666667,0.5661279724777137,0.7777777777777777,1.0,1.0,0.0,0.5,0.3333333333333333,0.1,0.16666666666666666,0.1764705882352941,0
0.2619047619047619,0.877594846098783,1.0,0.03571428571428571,1.0,0.6666666666666667,0.6666666666666667,0.0,0.75,0.3333333333333333,0.3299277102969418,0.0,1.0,1.0,0.3333333333333333,0.15000000000000002,0.6666666666666667,0.125,0.2222222222222222,0.23529411764705882,0
0.3095238095238095,0.7015032211882605,1.0,0.0,0.8,0.6666666666666667,0.6666666666666667,0.0,0.75,0.3333333333333333,0.3039220754934373,0.1111111111111111,1.0,0.3333333333333333,0.0,0.025,0.6666666666666667,0.025,0.05555555555555555,0.0,0
0.3333333333333333,0.31925554760200425,1.0,0.0,1.0,0.3333333333333333,0.6666666666666667,0.25,0.75,0.3333333333333333,0.6089652274500938,0.1111111111111111,1.0,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666667,0.25,0.2222222222222222,0.5294117647058824,0
0.42857142857142855,0.021474588403722267,1.0,0.17857142857142855,1.0,0.3333333333333333,1.0,0.0,0.875,1.0,0.36904655567652656,0.3333333333333333,1.0,0.3333333333333333,0.0,0.125,0.6666666666666667,0.025,0.0,0.0,0
0.3095238095238095,0.46098783106657115,1.0,0.25,1.0,0.6666666666666667,0.6666666666666667,0.25,0.5,1.0,0.4948851148844726,0.1111111111111111,1.0,1.0,0.0,0.275,0.6666666666666667,0.275,0.38888888888888884,0.47058823529411764,0
0.4047619047619047,0.48246241947029345,0.5,0.0,0.6000000000000001,0.6666666666666667,0.3333333333333333,0.25,1.0,0.0,0.4862996402219397,0.0,1.0,0.3333333333333333,0.0,0.4,0.6666666666666667,0.375,0.7222222222222222,0.47058823529411764,0
0.6428571428571428,0.0651395848246242,1.0,0.17857142857142855,0.2,1.0,0.6666666666666667,0.5,0.0,0.0,0.8620353429847176,0.4444444444444444,0.0,0.3333333333333333,0.0,0.42500000000000004,1.0,0.0,0.0,0.0,0
0.4523809523809524,0.21116678596993557,1.0,0.2142857142857143,0.8,0.0,0.6666666666666667,0.5,0.0,0.6666666666666667,0.8724629987175909,0.4444444444444444,1.0,0.0,0.0,0.4,1.0,0.125,0.1111111111111111,0.11764705882352941,0
0.6666666666666665,0.6034359341445955,0.0,0.14285714285714285,0.8,0.3333333333333333,0.6666666666666667,0.25,0.125,0.3333333333333333,0.5372676433991028,0.8888888888888888,0.0,1.0,0.3333333333333333,0.4,0.6666666666666667,0.1,0.1111111111111111,0.11764705882352941,0
0.28571428571428564,0.5368647100930565,1.0,0.0,1.0,1.0,0.3333333333333333,0.25,0.875,1.0,0.5441971491281974,0.1111111111111111,0.0,0.6666666666666667,0.6666666666666666,0.25,0.3333333333333333,0.25,0.4444444444444444,0.0,0
0.4047619047619047,0.7959914101646385,1.0,0.0,0.8,0.3333333333333333,0.3333333333333333,0.0,0.75,0.6666666666666667,0.348714070752175,0.1111111111111111,1.0,0.0,0.0,0.15000000000000002,0.6666666666666667,0.15000000000000002,0.2222222222222222,0.23529411764705882,0
0.8809523809523809,0.006442376521116677,0.5,0.0,1.0,0.0,0.6666666666666667,0.5,1.0,1.0,0.7758485072591417,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6000000000000001,0.6666666666666667,0.025,0.0,0.0,0
0.4761904761904761,0.3371510379384395,1.0,0.17857142857142855,0.8,0.3333333333333333,0.0,0.25,0.75,1.0,0.5572006922998622,0.7777777777777777,0.0,1.0,1.0,0.42500000000000004,0.6666666666666667,0.325,0.611111111111111,0.5294117647058824,0
0.380952380952381,0.7523264137437365,1.0,0.0,0.8,0.0,0.6666666666666667,0.25,0.5,0.3333333333333333,0.48730753658525083,0.1111111111111111,1.0,0.6666666666666667,0.0,0.125,0.6666666666666667,0.125,0.1111111111111111,0.1764705882352941,0
0.9047619047619047,0.9291338582677166,1.0,0.2142857142857143,1.0,1.0,0.0,0.5,0.5,1.0,0.6607309741789495,0.4444444444444444,1.0,0.0,0.0,0.925,0.3333333333333333,0.15000000000000002,0.2222222222222222,0.11764705882352941,0
0.11904761904761901,0.3142448103078024,0.5,0.03571428571428571,0.4,0.6666666666666667,0.6666666666666667,0.0,0.625,0.0,0.2790581091053048,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,0.07500000000000001,0.6666666666666667,0.0,0.0,0.0,0
0.7857142857142856,0.23622047244094488,1.0,0.2857142857142857,1.0,1.0,0.6666666666666667,0.0,0.875,1.0,0.2414022075515958,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666667,0.1,0.1111111111111111,0.1764705882352941,0
0.28571428571428564,0.13314244810307801,1.0,0.03571428571428571,1.0,0.6666666666666667,0.3333333333333333,0.25,0.375,1.0,0.4736397137133648,0.1111111111111111,1.0,0.0,1.0,0.275,0.6666666666666667,0.275,0.5555555555555556,0.47058823529411764,0
0.6666666666666665,0.4058697208303508,0.5,0.2857142857142857,0.8,0.6666666666666667,0.3333333333333333,0.5,1.0,1.0,0.7549347301086744,0.1111111111111111,1.0,1.0,0.0,0.225,0.6666666666666667,0.225,0.4444444444444444,0.4117647058823529,1
0.5238095238095237,0.3063707945597709,1.0,0.0,1.0,0.6666666666666667,0.3333333333333333,0.75,0.375,0.3333333333333333,0.8684945168969485,0.1111111111111111,1.0,1.0,0.3333333333333333,0.55,0.3333333333333333,0.55,0.16666666666666666,0.6470588235294118,0
0.7857142857142856,0.3793843951324266,0.5,0.7142857142857143,0.6000000000000001,0.6666666666666667,0.6666666666666667,0.25,1.0,1.0,0.5641646013920973,0.0,0.0,1.0,0.0,0.275,0.0,0.25,0.38888888888888884,0.0,0
0.28571428571428564,0.8818897637795275,0.5,0.10714285714285714,0.8,0.6666666666666667,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5495750409995792,0.1111111111111111,0.0,0.3333333333333333,1.0,0.275,0.3333333333333333,0.275,0.4444444444444444,0.4117647058823529,0
0.6666666666666665,0.383679312813171,1.0,0.0,0.8,0.6666666666666667,0.3333333333333333,0.5,0.375,0.0,0.7897477660316619,0.2222222222222222,0.0,0.6666666666666667,0.3333333333333333,0.525,0.3333333333333333,0.25,0.5,0.29411764705882354,0
0.3333333333333333,0.709377236936292,0.5,0.17857142857142855,0.8,0.3333333333333333,0.6666666666666667,0.25,1.0,0.6666666666666667,0.536533326122195,0.1111111111111111,1.0,0.0,0.0,0.30000000000000004,0.6666666666666667,0.275,0.4444444444444444,0.4117647058823529,0
0.857142857142857,0.7981388690050106,1.0,0.03571428571428571,0.4,0.0,0.6666666666666667,0.5,0.0,0.6666666666666667,0.8696331766988443,1.0,1.0,0.0,0.3333333333333333,0.4,0.0,0.1,0.16666666666666666,0.1764705882352941,0
0.14285714285714285,0.8954903364352182,0.5,0.07142857142857142,0.2,0.0,0.6666666666666667,0.25,1.0,0.6666666666666667,0.5357973947986201,0.0,1.0,0.0,0.3333333333333333,0.1,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.11764705882352941,0
0.23809523809523808,0.012884753042233354,0.5,0.10714285714285714,0.8,0.3333333333333333,0.6666666666666667,0.25,1.0,0.6666666666666667,0.47915811080786463,0.1111111111111111,1.0,0.3333333333333333,0.0,0.125,1.0,0.125,0.2222222222222222,0.23529411764705882,0
0.9523809523809523,0.41517537580529706,0.5,0.3214285714285714,0.8,1.0,0.6666666666666667,0.75,1.0,0.6666666666666667,0.8775213135879905,0.0,1.0,0.6666666666666667,0.0,0.9500000000000001,0.3333333333333333,0.925,0.5555555555555556,0.47058823529411764,0
0.6190476190476188,0.2770221904080171,1.0,0.7857142857142857,0.8,0.3333333333333333,0.6666666666666667,0.25,0.875,0.3333333333333333,0.2360346403356406,0.4444444444444444,1.0,0.6666666666666667,0.3333333333333333,0.42500000000000004,1.0,0.07500000000000001,0.1111111111111111,0.11764705882352941,0
0.4523809523809524,0.5046528274874731,0.0,0.17857142857142855,0.0,0.6666666666666667,0.6666666666666667,0.0,0.125,0.0,0.2410793385140364,0.4444444444444444,0.0,1.0,0.0,0.17500000000000002,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.11764705882352941,1
0.3333333333333333,0.5189692197566212,1.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.75,0.0,0.359885208814124,0.1111111111111111,1.0,1.0,0.0,0.025,0.6666666666666667,0.025,0.0,0.0,0
